specification_id;kv2;supplier;type_cost
7731;KV2000003027;Ryder Supply Chain Solutions;0.99
7732;KV2000003028;DHL Supply Chain;100.99
7733;KV2000003029;DHL Supply Chain;100.99
7734;KV2000003030;DHL Supply Chain;100.99
7735;KV2000003031;Americold;250.99
7736;KV2000003032;Americold;0.99
7737;KV2000003033;Ryder Supply Chain Solutions;400.0
7738;KV2000003034;DHL Supply Chain;450.99
7739;KV2000003035;FedEx Supply Chain;100.99
7740;KV2000003036;Ryder Supply Chain Solutions;150.99
7741;KV2000003037;FedEx Supply Chain;150.99
7742;KV2000003038;GXO Logistics;350.99
7743;KV2000003039;Kenco Logistic Services LLC;50.0
7744;KV2000003040;Lineage Logistics;250.0
7745;KV2000003041;Ryder Supply Chain Solutions;0.99
7746;KV2000003042;EODIS North America;450.99
7747;KV2000003043;Lineage Logistics;50.99
7748;KV2000003044;Ryder Supply Chain Solutions;450.99
7749;KV2000003045;Americold;0.0
7750;KV2000003046;Lineage Logistics;50.0
7751;KV2000003047;Lineage Logistics;100.0
7752;KV2000003048;Americold;300.99
7753;KV2000003049;Lineage Logistics;150.0
7754;KV2000003050;Americold;50.99
7755;KV2000003051;DHL Supply Chain;350.0
7756;KV2000003052;Lineage Logistics;450.99
7757;KV2000003053;Ryder Supply Chain Solutions;0.99
7758;KV2000003054;Kenco Logistic Services LLC;400.0
7759;KV2000003055;EODIS North America;50.0
7760;KV2000003056;FedEx Supply Chain;250.0
7761;KV2000003057;Kenco Logistic Services LLC;50.99
7762;KV2000003058;Americold;200.99
7763;KV2000003059;FedEx Supply Chain;50.0
7764;KV2000003060;DHL Supply Chain;400.0
7765;KV2000003061;EODIS North America;150.0
7766;KV2000003062;DHL Supply Chain;50.0
7767;KV2000003063;Kenco Logistic Services LLC;50.0
7768;KV2000003064;GXO Logistics;400.99
7769;KV2000003065;EODIS North America;250.99
7770;KV2000003066;Kenco Logistic Services LLC;200.99
7771;KV2000003067;DHL Supply Chain;100.0
7772;KV2000003068;FedEx Supply Chain;0.99
7773;KV2000003069;Americold;350.99
7774;KV2000003070;Lineage Logistics;100.0
7775;KV2000003071;DHL Supply Chain;0.99
7776;KV2000003072;Kenco Logistic Services LLC;250.99
7777;KV2000003073;Kenco Logistic Services LLC;200.0
7778;KV2000003074;GXO Logistics;100.99
7779;KV2000003075;FedEx Supply Chain;0.99
7780;KV2000003076;DHL Supply Chain;200.99
7781;KV2000003077;DHL Supply Chain;250.99
7782;KV2000003078;Lineage Logistics;450.99
7783;KV2000003079;Ryder Supply Chain Solutions;450.0
7784;KV2000003080;Lineage Logistics;250.99
7785;KV2000003081;FedEx Supply Chain;50.0
7786;KV2000003082;FedEx Supply Chain;50.99
7787;KV2000003083;EODIS North America;100.99
7788;KV2000003084;GXO Logistics;0.99
7789;KV2000003085;FedEx Supply Chain;0.0
7790;KV2000003086;Lineage Logistics;100.0
7791;KV2000003087;Americold;50.99
7792;KV2000003088;FedEx Supply Chain;50.99
7793;KV2000003089;DHL Supply Chain;350.0
7794;KV2000003090;Lineage Logistics;50.0
7795;KV2000003091;DHL Supply Chain;450.99
7796;KV2000003092;Kenco Logistic Services LLC;250.0
7797;KV2000003093;Lineage Logistics;50.0
7798;KV2000003094;DHL Supply Chain;200.99
7799;KV2000003095;DHL Supply Chain;350.99
7800;KV2000003096;Lineage Logistics;100.99
7801;KV2000003097;DHL Supply Chain;0.99
7802;KV2000003098;Americold;0.99
7803;KV2000003099;Americold;0.0
7804;KV2000003100;Kenco Logistic Services LLC;300.0
7805;KV2000003101;Lineage Logistics;200.99
7806;KV2000003102;GXO Logistics;200.0
7807;KV2000003103;Lineage Logistics;150.0
7808;KV2000003104;Lineage Logistics;200.99
7809;KV2000003105;Kenco Logistic Services LLC;50.99
7810;KV2000003106;DHL Supply Chain;150.0
7811;KV2000003107;Lineage Logistics;400.99
7812;KV2000003108;Americold;200.99
7813;KV2000003109;Kenco Logistic Services LLC;300.0
7814;KV2000003110;FedEx Supply Chain;200.99
7815;KV2000003111;GXO Logistics;0.0
7816;KV2000003112;EODIS North America;300.99
7817;KV2000003113;DHL Supply Chain;50.99
7818;KV2000003114;FedEx Supply Chain;450.0
7819;KV2000003115;Kenco Logistic Services LLC;200.99
7820;KV2000003116;Kenco Logistic Services LLC;0.99
7821;KV2000003117;DHL Supply Chain;100.99
7822;KV2000003118;Kenco Logistic Services LLC;350.99
7823;KV2000003119;Kenco Logistic Services LLC;100.0
7824;KV2000003120;Lineage Logistics;0.0
7825;KV2000003121;Americold;0.0
7826;KV2000003122;Americold;450.0
7827;KV2000003123;GXO Logistics;300.99
7828;KV2000003124;Lineage Logistics;250.0
7829;KV2000003125;DHL Supply Chain;200.99
7830;KV2000003126;GXO Logistics;0.99
7831;KV2000003127;EODIS North America;200.0
7832;KV2000003128;FedEx Supply Chain;300.0
7833;KV2000003129;Kenco Logistic Services LLC;200.0
7834;KV2000003130;Ryder Supply Chain Solutions;50.99
7835;KV2000003131;Kenco Logistic Services LLC;0.0
7836;KV2000003132;DHL Supply Chain;400.0
7837;KV2000003133;EODIS North America;0.99
7838;KV2000003134;Americold;150.0
7839;KV2000003135;GXO Logistics;150.0
7840;KV2000003136;EODIS North America;200.99
7841;KV2000003137;Kenco Logistic Services LLC;300.99
7842;KV2000003138;Americold;0.99
7843;KV2000003139;DHL Supply Chain;450.99
7844;KV2000003140;Americold;150.99
7845;KV2000003141;EODIS North America;50.99
7846;KV2000003142;Kenco Logistic Services LLC;250.0
7847;KV2000003143;Ryder Supply Chain Solutions;450.99
7848;KV2000003144;Lineage Logistics;300.99
7849;KV2000003145;FedEx Supply Chain;450.99
7850;KV2000003146;GXO Logistics;50.0
7851;KV2000003147;Lineage Logistics;350.0
7852;KV2000003148;Americold;150.99
7853;KV2000003149;Kenco Logistic Services LLC;200.99
7854;KV2000003150;GXO Logistics;450.99
7855;KV2000003151;Americold;200.99
7856;KV2000003152;Lineage Logistics;400.0
7857;KV2000003153;Americold;450.0
7858;KV2000003154;Lineage Logistics;400.99
7859;KV2000003155;FedEx Supply Chain;400.0
7860;KV2000003156;DHL Supply Chain;350.99
7861;KV2000003157;GXO Logistics;400.0
7862;KV2000003158;FedEx Supply Chain;0.99
7863;KV2000003159;Lineage Logistics;300.99
7864;KV2000003160;Kenco Logistic Services LLC;50.0
7865;KV2000003161;Ryder Supply Chain Solutions;0.0
7866;KV2000003162;EODIS North America;250.0
7867;KV2000003163;Americold;150.99
7868;KV2000003164;Ryder Supply Chain Solutions;50.99
7869;KV2000003165;DHL Supply Chain;400.99
7870;KV2000003166;FedEx Supply Chain;100.0
7871;KV2000003167;Americold;150.0
7872;KV2000003168;Ryder Supply Chain Solutions;0.0
7873;KV2000003169;GXO Logistics;300.99
7874;KV2000003170;Kenco Logistic Services LLC;350.0
7875;KV2000003171;Ryder Supply Chain Solutions;450.0
7876;KV2000003172;Kenco Logistic Services LLC;250.99
7877;KV2000003173;Ryder Supply Chain Solutions;250.0
7878;KV2000003174;DHL Supply Chain;0.99
7879;KV2000003175;GXO Logistics;200.99
7880;KV2000003176;Ryder Supply Chain Solutions;50.99
7881;KV2000003177;GXO Logistics;400.0
7882;KV2000003178;GXO Logistics;400.99
7883;KV2000003179;DHL Supply Chain;250.99
7884;KV2000003180;GXO Logistics;50.99
7885;KV2000003181;Americold;450.0
7886;KV2000003182;FedEx Supply Chain;400.0
7887;KV2000003183;Americold;150.0
7888;KV2000003184;GXO Logistics;150.0
7889;KV2000003185;Lineage Logistics;150.0
7890;KV2000003186;GXO Logistics;300.0
7891;KV2000003187;Kenco Logistic Services LLC;450.0
7892;KV2000003188;FedEx Supply Chain;350.0
7893;KV2000003189;EODIS North America;400.0
7894;KV2000003190;FedEx Supply Chain;200.0
7895;KV2000003191;EODIS North America;150.0
7896;KV2000003192;DHL Supply Chain;350.0
7897;KV2000003193;Americold;100.99
7898;KV2000003194;Lineage Logistics;450.99
7899;KV2000003195;Lineage Logistics;400.99
7900;KV2000003196;Americold;400.0
7901;KV2000003197;Lineage Logistics;0.99
7902;KV2000003198;Ryder Supply Chain Solutions;400.0
7903;KV2000003199;Kenco Logistic Services LLC;150.99
7904;KV2000003200;Lineage Logistics;200.0
7905;KV2000003201;Kenco Logistic Services LLC;150.99
7906;KV2000003202;EODIS North America;50.99
7907;KV2000003203;Lineage Logistics;350.0
7908;KV2000003204;EODIS North America;0.0
7909;KV2000003205;Ryder Supply Chain Solutions;50.0
7910;KV2000003206;Kenco Logistic Services LLC;50.99
7911;KV2000003207;Ryder Supply Chain Solutions;200.0
7912;KV2000003208;GXO Logistics;0.0
7913;KV2000003209;Lineage Logistics;150.0
7914;KV2000003210;DHL Supply Chain;100.0
7915;KV2000003211;FedEx Supply Chain;450.0
7916;KV2000003212;Americold;300.0
7917;KV2000003213;Americold;400.99
7918;KV2000003214;DHL Supply Chain;400.99
7919;KV2000003215;Americold;150.99
7920;KV2000003216;Ryder Supply Chain Solutions;0.0
7921;KV2000003217;GXO Logistics;400.99
7922;KV2000003218;DHL Supply Chain;350.0
7923;KV2000003219;GXO Logistics;50.99
7924;KV2000003220;Lineage Logistics;450.99
7925;KV2000003221;Lineage Logistics;150.0
7926;KV2000003222;Kenco Logistic Services LLC;350.0
7927;KV2000003223;DHL Supply Chain;50.0
7928;KV2000003224;FedEx Supply Chain;350.0
7929;KV2000003225;Lineage Logistics;0.99
7930;KV2000003226;Lineage Logistics;150.99
7931;KV2000003227;DHL Supply Chain;250.0
7932;KV2000003228;Americold;200.99
7933;KV2000003229;Ryder Supply Chain Solutions;200.99
7934;KV2000003230;DHL Supply Chain;150.99
7935;KV2000003231;Ryder Supply Chain Solutions;450.0
7936;KV2000003232;DHL Supply Chain;50.99
7937;KV2000003233;Americold;100.0
7938;KV2000003234;EODIS North America;450.0
7939;KV2000003235;Kenco Logistic Services LLC;250.99
7940;KV2000003236;Ryder Supply Chain Solutions;250.99
7941;KV2000003237;Americold;0.0
7942;KV2000003238;Ryder Supply Chain Solutions;300.0
7943;KV2000003239;GXO Logistics;300.0
7944;KV2000003240;Americold;400.99
7945;KV2000003241;FedEx Supply Chain;250.0
7946;KV2000003242;Lineage Logistics;250.99
7947;KV2000003243;FedEx Supply Chain;100.99
7948;KV2000003244;Americold;50.0
7949;KV2000003245;Lineage Logistics;100.99
7950;KV2000003246;Americold;0.0
7951;KV2000003247;Americold;50.0
7952;KV2000003248;DHL Supply Chain;0.99
7953;KV2000003249;FedEx Supply Chain;250.0
7954;KV2000003250;DHL Supply Chain;50.99
7955;KV2000003251;DHL Supply Chain;50.0
7956;KV2000003252;Ryder Supply Chain Solutions;350.99
7957;KV2000003253;FedEx Supply Chain;400.99
7958;KV2000003254;GXO Logistics;250.99
7959;KV2000003255;Lineage Logistics;0.0
7960;KV2000003256;FedEx Supply Chain;400.99
7961;KV2000003257;Americold;350.99
7962;KV2000003258;DHL Supply Chain;450.0
7963;KV2000003259;Ryder Supply Chain Solutions;150.0
7964;KV2000003260;Americold;0.0
7965;KV2000003261;Lineage Logistics;400.99
7966;KV2000003262;Kenco Logistic Services LLC;400.0
7967;KV2000003263;GXO Logistics;100.99
7968;KV2000003264;Americold;300.99
7969;KV2000003265;Lineage Logistics;250.99
7970;KV2000003266;FedEx Supply Chain;400.99
7971;KV2000003267;Ryder Supply Chain Solutions;250.99
7972;KV2000003268;Americold;150.99
7973;KV2000003269;Kenco Logistic Services LLC;250.99
7974;KV2000003270;Ryder Supply Chain Solutions;250.0
7975;KV2000003271;Kenco Logistic Services LLC;200.99
7976;KV2000003272;DHL Supply Chain;350.0
7977;KV2000003273;Ryder Supply Chain Solutions;0.99
7978;KV2000003274;GXO Logistics;300.99
7979;KV2000003275;DHL Supply Chain;400.99
7980;KV2000003276;DHL Supply Chain;250.99
7981;KV2000003277;Lineage Logistics;350.99
7982;KV2000003278;Lineage Logistics;300.0
7983;KV2000003279;Kenco Logistic Services LLC;50.0
7984;KV2000003280;Americold;50.99
7985;KV2000003281;Americold;450.0
7986;KV2000003282;Americold;150.0
7987;KV2000003283;DHL Supply Chain;450.99
7988;KV2000003284;DHL Supply Chain;300.0
7989;KV2000003285;FedEx Supply Chain;450.0
7990;KV2000003286;GXO Logistics;450.0
7991;KV2000003287;EODIS North America;350.0
7992;KV2000003288;Lineage Logistics;0.99
7993;KV2000003289;FedEx Supply Chain;350.99
7994;KV2000003290;Americold;150.0
7995;KV2000003291;Lineage Logistics;50.99
7996;KV2000003292;Kenco Logistic Services LLC;0.0
7997;KV2000003293;Americold;150.0
7998;KV2000003294;EODIS North America;300.0
7999;KV2000003295;Kenco Logistic Services LLC;450.0
8000;KV2000003296;Lineage Logistics;200.0
8001;KV2000003297;Kenco Logistic Services LLC;50.99
8002;KV2000003298;GXO Logistics;100.99
8003;KV2000003299;DHL Supply Chain;200.99
8004;KV2000003300;DHL Supply Chain;450.99
8005;KV2000003301;FedEx Supply Chain;100.99
8006;KV2000003302;DHL Supply Chain;0.0
8007;KV2000003303;EODIS North America;150.0
8008;KV2000003304;Ryder Supply Chain Solutions;200.0
8009;KV2000003305;Ryder Supply Chain Solutions;400.99
8010;KV2000003306;EODIS North America;300.0
8011;KV2000003307;GXO Logistics;250.99
8012;KV2000003308;Kenco Logistic Services LLC;0.99
8013;KV2000003309;Lineage Logistics;250.99
8014;KV2000003310;Lineage Logistics;450.0
8015;KV2000003311;DHL Supply Chain;300.0
8016;KV2000003312;GXO Logistics;250.99
8017;KV2000003313;Ryder Supply Chain Solutions;0.0
8018;KV2000003314;Americold;0.0
8019;KV2000003315;EODIS North America;450.99
8020;KV2000003316;Americold;0.99
8021;KV2000003317;Americold;200.0
8022;KV2000003318;EODIS North America;0.99
8023;KV2000003319;Lineage Logistics;100.0
8024;KV2000003320;Lineage Logistics;200.99
8025;KV2000003321;Ryder Supply Chain Solutions;350.99
8026;KV2000003322;Lineage Logistics;100.0
8027;KV2000003323;Americold;200.0
8028;KV2000003324;DHL Supply Chain;350.0
8029;KV2000003325;FedEx Supply Chain;400.0
8030;KV2000003326;DHL Supply Chain;0.0
8031;KV2000003327;DHL Supply Chain;450.0
8032;KV2000003328;Kenco Logistic Services LLC;50.0
8033;KV2000003329;EODIS North America;350.0
8034;KV2000003330;Kenco Logistic Services LLC;450.99
8035;KV2000003331;Americold;100.0
8036;KV2000003332;GXO Logistics;400.99
8037;KV2000003333;DHL Supply Chain;100.99
8038;KV2000003334;EODIS North America;100.0
8039;KV2000003335;EODIS North America;400.99
8040;KV2000003336;Ryder Supply Chain Solutions;400.0
8041;KV2000003337;GXO Logistics;0.0
8042;KV2000003338;Americold;450.99
8043;KV2000003339;EODIS North America;400.0
8044;KV2000003340;Lineage Logistics;200.99
8045;KV2000003341;DHL Supply Chain;400.0
8046;KV2000003342;FedEx Supply Chain;300.0
8047;KV2000003343;Kenco Logistic Services LLC;450.0
8048;KV2000003344;FedEx Supply Chain;300.0
8049;KV2000003345;Americold;50.99
8050;KV2000003346;FedEx Supply Chain;450.99
8051;KV2000003347;GXO Logistics;0.99
8052;KV2000003348;FedEx Supply Chain;300.99
8053;KV2000003349;EODIS North America;250.99
8054;KV2000003350;Americold;450.99
8055;KV2000003351;FedEx Supply Chain;250.0
8056;KV2000003352;FedEx Supply Chain;0.0
8057;KV2000003353;DHL Supply Chain;450.99
8058;KV2000003354;EODIS North America;400.99
8059;KV2000003355;FedEx Supply Chain;350.0
8060;KV2000003356;Lineage Logistics;300.0
8061;KV2000003357;Lineage Logistics;150.0
8062;KV2000003358;DHL Supply Chain;300.99
8063;KV2000003359;Lineage Logistics;50.99
8064;KV2000003360;EODIS North America;450.0
8065;KV2000003361;GXO Logistics;350.0
8066;KV2000003362;Americold;350.0
8067;KV2000003363;Kenco Logistic Services LLC;200.0
8068;KV2000003364;GXO Logistics;50.99
8069;KV2000003365;FedEx Supply Chain;200.0
8070;KV2000003366;FedEx Supply Chain;200.99
8071;KV2000003367;Kenco Logistic Services LLC;350.0
8072;KV2000003368;GXO Logistics;400.99
8073;KV2000003369;Ryder Supply Chain Solutions;400.99
8074;KV2000003370;Americold;350.99
8075;KV2000003371;Ryder Supply Chain Solutions;0.0
8076;KV2000003372;FedEx Supply Chain;150.0
8077;KV2000003373;Americold;450.0
8078;KV2000003374;Lineage Logistics;400.99
8079;KV2000003375;Kenco Logistic Services LLC;150.0
8080;KV2000003376;EODIS North America;400.99
8081;KV2000003377;EODIS North America;100.0
8082;KV2000003378;Lineage Logistics;0.99
8083;KV2000003379;FedEx Supply Chain;200.0
8084;KV2000003380;DHL Supply Chain;400.0
8085;KV2000003381;Lineage Logistics;150.99
8086;KV2000003382;EODIS North America;100.0
8087;KV2000003383;DHL Supply Chain;100.99
8088;KV2000003384;DHL Supply Chain;400.99
8089;KV2000003385;EODIS North America;100.99
8090;KV2000003386;EODIS North America;450.0
8091;KV2000003387;DHL Supply Chain;400.99
8092;KV2000003388;Ryder Supply Chain Solutions;250.99
8093;KV2000003389;FedEx Supply Chain;200.99
8094;KV2000003390;Lineage Logistics;400.0
8095;KV2000003391;Kenco Logistic Services LLC;350.0
8096;KV2000003392;Lineage Logistics;300.99
8097;KV2000003393;FedEx Supply Chain;0.0
8098;KV2000003394;DHL Supply Chain;450.99
8099;KV2000003395;FedEx Supply Chain;0.99
8100;KV2000003396;Ryder Supply Chain Solutions;400.0
8101;KV2000003397;GXO Logistics;350.99
8102;KV2000003398;DHL Supply Chain;0.0
8103;KV2000003399;GXO Logistics;50.0
8104;KV2000003400;Ryder Supply Chain Solutions;350.99
8105;KV2000003401;FedEx Supply Chain;350.0
8106;KV2000003402;Americold;300.99
8107;KV2000003403;Americold;350.0
8108;KV2000003404;Americold;300.99
8109;KV2000003405;EODIS North America;400.0
8110;KV2000003406;FedEx Supply Chain;350.0
8111;KV2000003407;EODIS North America;150.99
8112;KV2000003408;FedEx Supply Chain;300.0
8113;KV2000003409;Kenco Logistic Services LLC;50.0
8114;KV2000003410;Ryder Supply Chain Solutions;150.99
8115;KV2000003411;GXO Logistics;450.0
8116;KV2000003412;Lineage Logistics;0.99
8117;KV2000003413;FedEx Supply Chain;250.0
8118;KV2000003414;FedEx Supply Chain;200.0
8119;KV2000003415;Ryder Supply Chain Solutions;50.0
8120;KV2000003416;Ryder Supply Chain Solutions;400.99
8121;KV2000003417;GXO Logistics;150.0
8122;KV2000003418;DHL Supply Chain;150.99
8123;KV2000003419;Kenco Logistic Services LLC;150.99
8124;KV2000003420;Kenco Logistic Services LLC;450.0
8125;KV2000003421;EODIS North America;0.0
8126;KV2000003422;DHL Supply Chain;450.99
8127;KV2000003423;GXO Logistics;350.0
8128;KV2000003424;FedEx Supply Chain;450.99
8129;KV2000003425;EODIS North America;450.99
8130;KV2000003426;EODIS North America;150.0
8131;KV2000003427;DHL Supply Chain;350.0
8132;KV2000003428;DHL Supply Chain;450.99
8133;KV2000003429;Americold;50.99
8134;KV2000003430;DHL Supply Chain;150.0
8135;KV2000003431;GXO Logistics;300.99
8136;KV2000003432;Americold;200.99
8137;KV2000003433;Kenco Logistic Services LLC;400.99
8138;KV2000003434;GXO Logistics;150.0
8139;KV2000003435;GXO Logistics;350.0
8140;KV2000003436;Americold;300.0
8141;KV2000003437;Ryder Supply Chain Solutions;250.99
8142;KV2000003438;Kenco Logistic Services LLC;0.99
8143;KV2000003439;FedEx Supply Chain;150.0
8144;KV2000003440;GXO Logistics;350.0
8145;KV2000003441;Ryder Supply Chain Solutions;300.0
8146;KV2000003442;GXO Logistics;200.99
8147;KV2000003443;GXO Logistics;350.0
8148;KV2000003444;Ryder Supply Chain Solutions;300.99
8149;KV2000003445;Ryder Supply Chain Solutions;50.99
8150;KV2000003446;FedEx Supply Chain;450.99
8151;KV2000003447;DHL Supply Chain;350.0
8152;KV2000003448;Ryder Supply Chain Solutions;300.0
8153;KV2000003449;Lineage Logistics;300.99
8154;KV2000003450;Lineage Logistics;150.99
8155;KV2000003451;Ryder Supply Chain Solutions;450.0
8156;KV2000003452;FedEx Supply Chain;200.99
8157;KV2000003453;EODIS North America;0.0
8158;KV2000003454;EODIS North America;450.99
8159;KV2000003455;Kenco Logistic Services LLC;250.99
8160;KV2000003456;Americold;200.0
8161;KV2000003457;FedEx Supply Chain;250.0
8162;KV2000003458;GXO Logistics;150.0
8163;KV2000003459;Kenco Logistic Services LLC;200.0
8164;KV2000003460;EODIS North America;200.0
8165;KV2000003461;EODIS North America;350.99
8166;KV2000003462;Lineage Logistics;200.99
8167;KV2000003463;EODIS North America;450.99
8168;KV2000003464;GXO Logistics;0.0
8169;KV2000003465;Kenco Logistic Services LLC;50.0
8170;KV2000003466;Americold;450.0
8171;KV2000003467;Ryder Supply Chain Solutions;200.0
8172;KV2000003468;FedEx Supply Chain;350.99
8173;KV2000003469;Lineage Logistics;350.99
8174;KV2000003470;DHL Supply Chain;350.0
8175;KV2000003471;DHL Supply Chain;200.99
8176;KV2000003472;EODIS North America;0.0
8177;KV2000003473;FedEx Supply Chain;200.99
8178;KV2000003474;Lineage Logistics;300.99
8179;KV2000003475;DHL Supply Chain;400.99
8180;KV2000003476;Americold;100.99
8181;KV2000003477;DHL Supply Chain;100.99
